ProductID;CategoryID;BrandID;Brand;ProductName;Features;Price;Weight
1347;2;2;Panasonic;Panasonic Skale Skarun 320;12M Cam, 5.5" Screen, white;237.97;1
1348;5;4;Apple;Apple Tewa For Ing;10.1";333.99;1
1349;4;9;Acer;Acer Orive Tete 6500;In-Ear, black;61.42;1
1350;4;5;Philips;Philips Atcrele;comfort, black;25.27;2
1351;4;4;Apple;Apple Skaaryne 630;white, micro;91.36;1
1352;1;10;Canon;Canon Forre;45", 3xHDMI, UltraHD;956.06;2
1353;2;5;Philips;Philips Arice 550;5" Screen, 10M Cam, 3G;295.27;1
1354;2;15;Casio;Casio Drybe;12M Cam, white, 2G;589.43;2
1355;2;6;Lenovo;Lenovo Nocrestarhi;white, 3G;417.37;1
1356;3;1;Sony;Sony Boxboxrun 9700;Compact, 7xZoom;240.72;1
1357;2;4;Apple;Apple Icewarunfor;12M Cam, silver, 5.1" Screen;279.67;1
1358;5;7;Dell;Dell Styive Ive 300;13", Wifi;104.94;1
1359;5;8;Samsung;Samsung Hitrun Ce;9.7";240.81;1
1360;2;6;Lenovo;Lenovo Berunno La;silver, 3G;244.45;1
1361;2;5;Philips;Philips Behitar;12M Cam, white;173.03;2
1362;2;4;Apple;Apple Orcreska;2G, 4.7" Screen;534.63;2
1363;2;5;Philips;Philips Crerun;4.9" Screen, 8M Cam, LTE;102.33;2
1364;4;8;Samsung;Samsung Lewo;In-Ear, bluetooth;60.44;2
1365;2;1;Sony;Sony Teive One;3G, 12M Cam;541.17;2
1366;4;5;Philips;Philips Hitmen Or;comfort, black;29.21;1
1367;2;11;JVC;JVC Menmen At 490;black, 3G;79.79;1
1368;3;13;Humax;Humax Ynedry;15MPix, Compact;30.50;2
1369;2;7;Dell;Dell Teing;4.7" Screen, black, 3G;177.74;2
1370;1;8;Samsung;Samsung Wotebe 2000;50", UltraHD, 4xHDMI;1412.30;1
1371;5;7;Dell;Dell Wasty One Re;black, LTE, 10.1";260.75;1
1372;5;6;Lenovo;Lenovo Ingstar One;black;326.45;1
1373;3;1;Sony;Sony Onear;24MPix, Compact;665.77;2
1374;5;3;LG;LG Ghingar;13", black, bluetooth;159.77;2
1375;2;2;Panasonic;Panasonic Runfor 820;4.9" Screen, 8M Cam;369.94;1
1376;5;4;Apple;Apple Cele Wa;10", Wifi;218.27;2
1377;2;4;Apple;Apple Tele Dry;5.5" Screen, 12M Cam;217.30;2
1378;3;8;Samsung;Samsung Icemen Or;Compact, 10xZoom;961.22;1
1379;5;4;Apple;Apple Arska;12.2", LTE;125.23;2
1380;1;3;LG;LG Lafor;2xHDMI;1445.63;3
1381;4;8;Samsung;Samsung Ceiveing 5900;white, micro, In-Ear;49.29;1
1382;4;10;Canon;Canon Beoneiveice;white, bluetooth;28.23;1
1383;5;17;Toshiba;Toshiba Starrun 950;10.1", Wifi;321.75;1
1384;5;4;Apple;Apple Bebe Gear Re;bluetooth, black;362.92;1
1385;2;8;Samsung;Samsung Ynefor;10M Cam, LTE, 5.5" Screen;260.60;2
1386;1;1;Sony;Sony Woflyyne;42", 3xHDMI;522.99;2
1387;2;4;Apple;Apple Menwowaat 280;LTE, 8M Cam, silver;56.09;1
1388;4;16;Huawei;Huawei Wobe For;Over-Ear, comfort;93.99;2
1389;2;8;Samsung;Samsung Style;5" Screen, white, LTE;132.93;2
1390;4;11;JVC;JVC Skamen Dry Ing;white, In-Ear;44.41;1
1391;1;8;Samsung;Samsung Worungh Le 640;UltraHD, 4xHDMI;1285.68;1
1392;1;14;Daewoo;Daewoo Orfor 440;42", 3xHDMI;1430.36;2
1393;2;8;Samsung;Samsung Ivebe One 100;5.1" Screen, 2G, 12M Cam, black;211.65;1
1394;2;6;Lenovo;Lenovo Cebox Te;15M Cam, LTE, 4.9" Screen;158.16;2
1395;4;10;Canon;Canon Atla Yne Re 3200;comfort, black;68.28;1
1396;5;7;Dell;Dell Menive Starcre 9600;white;228.96;1
1397;1;11;JVC;JVC Ghhicre;UltraHD, 3xHDMI, 50";824.47;2
1398;2;4;Apple;Apple Hitfor Ing 640;black, LTE, 4.9" Screen;532.84;1
1399;5;4;Apple;Apple Drydry Sty Box;LTE;156.30;1
1400;1;17;Toshiba;Toshiba Forlare;UltraHD;541.92;2
1401;4;2;Panasonic;Panasonic Creice Labox;micro, black;71.32;1
1402;2;8;Samsung;Samsung Atmen;12M Cam;455.35;2
1403;5;8;Samsung;Samsung Women Or;9.7", bluetooth, white;242.56;2
1404;5;1;Sony;Sony Iceynefor;10.1", LTE, white;175.48;2
1405;5;1;Sony;Sony Runre At;white, 12.2";318.95;2
1406;2;14;Daewoo;Daewoo Ivefly 6800;4.7" Screen, 2G, 8M Cam, white;589.70;1
1407;2;17;Toshiba;Toshiba Flyfly Le;silver, 4.7" Screen, 2G;464.92;1
1408;5;10;Canon;Canon Noce Run 790;white, Wifi;300.86;1
1409;2;8;Samsung;Samsung Menar Le Sty 810;2G, 8M Cam, silver;579.74;1
1410;2;10;Canon;Canon Orre 3000;10M Cam, LTE, black;93.32;2
1411;2;8;Samsung;Samsung Arhi Menno 450;8M Cam, 3G;572.51;1
1412;1;12;BenQ;BenQ Ingone Ce;4xHDMI, FullHD;1268.11;2
1413;3;1;Sony;Sony Gearwo 3500;24MPix, 10xZoom;328.40;2
1414;1;13;Humax;Humax Dryska Ska;45", 2xHDMI, FullHD;292.61;2
1415;3;7;Dell;Dell Ceskaghwo 1300;10xZoom, SLR;825.40;1
1416;1;8;Samsung;Samsung Starice;39", 4xHDMI;180.38;2
1417;4;4;Apple;Apple Tehit 630;micro;80.50;2
1418;4;8;Samsung;Samsung Forar 5000;3.5", black;86.58;1
1419;5;8;Samsung;Samsung Iceflybe;Wifi, 13", white;174.71;2
1420;5;1;Sony;Sony Wola For 620;LTE, 10.1";329.34;1
1421;5;3;LG;LG Menat 2000;10.1";195.99;2
1422;3;8;Samsung;Samsung Hitice For Gear;5xZoom, Compact;521.32;1
1423;1;1;Sony;Sony Reat 9400;39", FullHD;1262.67;2
1424;2;1;Sony;Sony Hitar Be;10M Cam, silver, LTE;167.99;2
1425;2;8;Samsung;Samsung Runrun Or;3G, 10M Cam;329.12;1
1426;4;5;Philips;Philips Restyyne Gear;black;68.43;1
1427;3;8;Samsung;Samsung Nowo;GPS, Compact;669.18;2
1428;2;7;Dell;Dell Hitte;12M Cam, 3G, white;191.41;2
1429;4;7;Dell;Dell Iveing 3000;bluetooth, In-Ear;32.25;2
1430;5;17;Toshiba;Toshiba Cebox Ska;black, 13";256.04;1
1431;2;7;Dell;Dell Beska Sty;LTE, silver;426.50;2
1432;2;1;Sony;Sony Begear Men 7600;15M Cam, 5.5" Screen, black;284.56;1
1433;1;9;Acer;Acer Ghte Ice;4xHDMI, 50";932.08;2
1434;4;4;Apple;Apple Mensty;In-Ear;65.74;2
1435;4;4;Apple;Apple Atbox;bluetooth, Over-Ear, white;25.90;2
1436;4;12;BenQ;BenQ Hionerunone;white;89.35;2
1437;1;6;Lenovo;Lenovo Flyla 4100;UltraHD, 45";1157.64;1
1438;5;7;Dell;Dell Hidryre Ing;white;147.80;2
1439;4;14;Daewoo;Daewoo Noice Starone;comfort, Over-Ear, white;73.75;1
1440;2;2;Panasonic;Panasonic Woce Ive Or 3700;4.7" Screen, 8M Cam;124.42;1
1441;1;4;Apple;Apple Runle 480;2xHDMI;1314.17;2
1442;4;8;Samsung;Samsung Ghnoone 80;black, In-Ear;52.21;1
1443;4;7;Dell;Dell Noive;black, 3.5";85.77;2
1444;2;2;Panasonic;Panasonic Crestar Wo Star 8200;3G, 5.1" Screen, 10M Cam;370.71;1
1445;2;2;Panasonic;Panasonic Menno;8M Cam, 5.5" Screen;401.31;2
1446;2;1;Sony;Sony Ingle;12M Cam, 5.5" Screen, black;114.06;2
1447;5;4;Apple;Apple Hitat Ice Cre;LTE, black, 10.1";277.07;1
1448;4;13;Humax;Humax Tere;In-Ear, black;89.73;2
1449;2;7;Dell;Dell Ingone Run;2G, 12M Cam;170.67;2
1450;5;14;Daewoo;Daewoo Rebox Gear 3000;10.1", Wifi;146.77;1
1451;1;9;Acer;Acer Larun Starone;2xHDMI;1043.11;1
1452;3;8;Samsung;Samsung Rehi 3000;Compact, GPS, 5xZoom;88.57;1
1453;5;7;Dell;Dell Tecre Boxdry 510;LTE, white;327.07;1
1454;4;2;Panasonic;Panasonic Teingnowa;Over-Ear, micro, black;22.65;1
1455;1;5;Philips;Philips Styce 8200;50", UltraHD, 1xHDMI;178.43;1
1456;4;7;Dell;Dell Styla 2900;3.5", white;63.86;2
1457;3;8;Samsung;Samsung Ghgear;Compact, 15MPix;413.42;2
1458;2;5;Philips;Philips Arrun Be 370;15M Cam, 5.5" Screen, white;197.00;1
1459;5;4;Apple;Apple Atsty Ive No 500;white, 10.1";113.38;1
1460;5;6;Lenovo;Lenovo Ghbox At 890;9.7", bluetooth;205.61;1
1461;2;1;Sony;Sony Cerun 3400;LTE;517.33;2
1462;2;8;Samsung;Samsung Tewo;silver, LTE;391.63;2
1463;3;7;Dell;Dell Forlearat;SLR, Wifi, 10xZoom;688.56;2
1464;4;5;Philips;Philips Crestybe;black, Over-Ear;9.48;2
1465;1;1;Sony;Sony Tehit;3xHDMI, 39", FullHD;1499.30;2
1466;3;5;Philips;Philips Orbe Be;2xZoom, SLR;778.18;2
1467;3;2;Panasonic;Panasonic Athi Dry;24MPix, SLR, Searcher;275.92;1
1468;4;10;Canon;Canon Tefor Or Or;In-Ear, 3.5", black;7.42;1
1469;5;8;Samsung;Samsung Ghmen Wa;Wifi, 12.2";204.22;2
1470;2;4;Apple;Apple Stygh 9500;silver, 5.1" Screen, LTE;247.04;2
1471;2;12;BenQ;BenQ Noat Restar;2G, white;453.05;2
1472;5;10;Canon;Canon Ghlaone Yne;black, 12.2";374.33;1
1473;1;7;Dell;Dell Hinomen 6400;45";1406.73;1
1474;1;1;Sony;Sony Crear 840;39", 2xHDMI;1041.36;2
1475;2;8;Samsung;Samsung Menwo Dry;4.9" Screen, black, 12M Cam;535.94;1
1476;5;8;Samsung;Samsung Flyhit Gh Ar;LTE, 13", black;226.86;1
1477;2;1;Sony;Sony Bemenhit;LTE, 5.1" Screen, 10M Cam;199.52;2
1478;2;9;Acer;Acer Styormen 530;8M Cam, 2G, white;442.42;1
1479;5;7;Dell;Dell Dryfor Cre 560;LTE, 13";222.77;1
1480;2;7;Dell;Dell Flydry;black, 8M Cam;553.02;2
1481;4;11;JVC;JVC Hitone 640;In-Ear, comfort;53.27;2
1482;2;17;Toshiba;Toshiba Styflymen For 7500;2G, 4.7" Screen;287.56;1
1483;3;7;Dell;Dell Ivestar Ice;10xZoom, Searcher, 18MPix;450.86;2
1484;2;6;Lenovo;Lenovo Lamen 880;12M Cam, white, 2G;249.58;2
1485;5;1;Sony;Sony Runstar;9.7", white;364.15;2
1486;2;8;Samsung;Samsung Argear 620;5.5" Screen, silver;110.57;1
1487;2;2;Panasonic;Panasonic Orno Star Star;4.7" Screen, 3G, 8M Cam;357.55;1
1488;5;10;Canon;Canon Menive 3500;LTE, 10", black;135.75;1
1489;2;8;Samsung;Samsung Runmen Or 9300;3G, 12M Cam, 5.1" Screen;291.79;1
1490;3;13;Humax;Humax Menrun;Compact, 2xZoom;192.57;2
1491;2;17;Toshiba;Toshiba Ingdry;12M Cam, 5.1" Screen, silver;486.61;2
1492;2;4;Apple;Apple Boxska 870;12M Cam, 5" Screen;209.33;2
1493;5;14;Daewoo;Daewoo Menat Gh 370;bluetooth, 12.2";397.89;1
1494;4;4;Apple;Apple Boxce Star Ive 3300;3.5", white;92.00;1
1495;5;4;Apple;Apple Testar Men;black, 10.1";339.52;2
1496;4;5;Philips;Philips Menfly;3.5", white;53.81;2
1497;5;9;Acer;Acer Iveorgear;white, Wifi;121.58;2
1498;1;8;Samsung;Samsung Wono Ing 920;3xHDMI, 39", FullHD;696.34;1
1499;2;5;Philips;Philips Noone 830;5.1" Screen, 8M Cam;468.31;1
1500;3;8;Samsung;Samsung Ceing Men Ce;2xZoom, Searcher, 18MPix;830.05;1
1501;1;1;Sony;Sony Dryce Box Or;UltraHD, 50";1420.35;1
1502;5;4;Apple;Apple Tedryfly 2900;bluetooth, 9.7", black;153.90;1
1503;3;8;Samsung;Samsung Ingive Be;Wifi, 24MPix;742.78;1
1504;5;16;Huawei;Huawei Waone Hit 900;LTE;288.41;1
1505;2;4;Apple;Apple Forgh One;LTE, 5.1" Screen, black;108.42;2
1506;1;10;Canon;Canon Arrunwo Ing 200;FullHD, 37", 1xHDMI;1078.89;1
1507;3;4;Apple;Apple Hile Wa;15MPix, Compact;459.45;2
1508;5;17;Toshiba;Toshiba Stybox For Yne;12.2", white;341.59;1
1509;5;8;Samsung;Samsung Cere;bluetooth, 13";372.24;2
1510;3;8;Samsung;Samsung Nodry Flygh;SLR, 10MPix;639.68;1
1511;5;7;Dell;Dell Oneive For;13", LTE;109.87;2
1512;2;17;Toshiba;Toshiba Gearone;2G, 5" Screen, silver;203.31;2
1513;2;17;Toshiba;Toshiba Beive No 4900;white, 3G, 5.1" Screen;96.76;1
1514;5;2;Panasonic;Panasonic Ivecre Box Sty;13", black, bluetooth;168.23;1
1515;4;7;Dell;Dell Mence No 900;Over-Ear, micro;43.09;1
1516;5;6;Lenovo;Lenovo Icere 540;12.2", white;216.03;2
1517;4;1;Sony;Sony Wowo 240;black, In-Ear;45.15;2
1518;3;11;JVC;JVC Hitstybox Ive 8900;5xZoom, Wifi, Compact;817.53;1
1519;2;1;Sony;Sony Creor 3000;white, 5.5" Screen;318.82;2
1520;2;3;LG;LG Oneat 90;5.5" Screen, silver, LTE;407.39;2
1521;2;7;Dell;Dell Dryflymen Le;white, 15M Cam, 3G, 5.5" Screen;343.67;1
1522;4;4;Apple;Apple Wawobe Gh 550;black, In-Ear, micro;78.58;1
1523;2;4;Apple;Apple Forwo;black, 5.5" Screen, 3G;381.01;2
1524;2;4;Apple;Apple Arwa 4100;12M Cam, LTE;125.97;2
1525;4;7;Dell;Dell Wafor Ice;In-Ear, black;71.23;2
1526;2;2;Panasonic;Panasonic Lestar Ska;5" Screen, 15M Cam;360.11;1
1527;4;8;Samsung;Samsung Skaonegear Sty;In-Ear, black;19.24;1
1528;5;2;Panasonic;Panasonic Nosty Tedry 5200;Wifi, white;216.59;1
1529;2;15;Casio;Casio Tehi 4400;black, 5" Screen;334.01;2
1530;2;14;Daewoo;Daewoo Women;10M Cam, LTE, black;155.73;2
1531;2;7;Dell;Dell Refor Box Le;15M Cam, LTE, 4.9" Screen;147.74;1
1532;4;16;Huawei;Huawei Flying;Over-Ear, black;59.11;2
1533;2;1;Sony;Sony Orbe For;5.5" Screen, 15M Cam, silver;475.41;2
1534;3;7;Dell;Dell Runar;Wifi, 21MPix, 10xZoom;507.02;2
1535;1;14;Daewoo;Daewoo Retefordry 70;UltraHD, 45", 4xHDMI;1442.88;1
1536;2;17;Toshiba;Toshiba Flyive Ar Ice;white, 5" Screen, 3G;229.95;1
1537;4;7;Dell;Dell Menbox;Over-Ear, bluetooth;92.42;2
1538;2;7;Dell;Dell Regear;white, 2G, 15M Cam;325.13;2
1539;2;5;Philips;Philips Noice One 680;white, 15M Cam;399.02;1
1540;2;8;Samsung;Samsung Runar Ghte 2700;2G, 4.7" Screen, silver;78.34;1
1541;4;7;Dell;Dell Foryne Gh La 280;Over-Ear, black;61.96;1
1542;4;17;Toshiba;Toshiba Gearmen Ice;white, bluetooth;23.32;1
1543;2;8;Samsung;Samsung Icegear Wo Star 8800;silver, 8M Cam;248.26;1
1544;5;4;Apple;Apple Inging;black, Wifi;336.78;2
1545;4;4;Apple;Apple Cewa;white;7.57;2
1546;1;1;Sony;Sony Leska Ar;3xHDMI, FullHD;415.14;2
1547;2;15;Casio;Casio Staring 600;10M Cam, white, 5.1" Screen, 2G;369.48;1
1548;2;8;Samsung;Samsung Menska Ska;3G, 4.7" Screen;74.49;1
1549;1;14;Daewoo;Daewoo Argh Le;FullHD, 39";585.29;2
1550;2;10;Canon;Canon Waska Run For 5700;5.5" Screen, 10M Cam, 2G;203.97;1
1551;2;1;Sony;Sony Nofor 5300;4.9" Screen, 8M Cam, black;341.97;2
1552;2;8;Samsung;Samsung Force Hihi;2G, white, 12M Cam;381.83;1
1553;2;8;Samsung;Samsung Cela Sty 4100;10M Cam, 3G;575.69;1
1554;4;1;Sony;Sony Wadry Ice Cre;comfort, black, Over-Ear;94.64;1
1555;2;8;Samsung;Samsung Tehi;white, 5" Screen, 3G, 15M Cam;515.87;2
1556;2;8;Samsung;Samsung Runboxive;silver, 12M Cam, 2G;526.24;1
1557;5;8;Samsung;Samsung Bemen;black, 10";388.62;2
1558;3;7;Dell;Dell Waat;Compact;881.99;3
1559;5;9;Acer;Acer Wafor At;Wifi, white, 13";206.87;2
1560;1;5;Philips;Philips Ynesty;37", UltraHD;586.21;2
1561;5;8;Samsung;Samsung Ynererun;white, 12.2", bluetooth;319.86;2
1562;4;1;Sony;Sony Icerun 1500;white;85.33;2
1563;5;11;JVC;JVC Wahi Re Ce;white, LTE;174.63;2
1564;2;8;Samsung;Samsung Boxiveice 110;5.1" Screen, 2G;412.60;1
1565;2;8;Samsung;Samsung Bewo One Run 4500;black, 4.9" Screen;292.13;1
1566;3;6;Lenovo;Lenovo Hione Yne Be 6300;SLR, 24MPix, 5xZoom;715.13;1
1567;4;7;Dell;Dell Ingat;In-Ear;76.58;2
1568;4;1;Sony;Sony Hitbox Wo;Over-Ear, black;11.45;2
1569;4;10;Canon;Canon Flyfly;Over-Ear, black, micro;10.35;2
1570;2;5;Philips;Philips Icegh;3G, 12M Cam, 4.7" Screen, white;104.45;2
1571;2;5;Philips;Philips Atfly;3G, 10M Cam;312.52;2
1572;2;16;Huawei;Huawei Oneice Hi Cre;2G, 10M Cam;238.75;1
1573;3;13;Humax;Humax Starte Bele;7xZoom, 24MPix, Compact;161.98;1
1574;5;10;Canon;Canon Leor 720;LTE, 9.7";157.44;2
1575;1;10;Canon;Canon Ivegear;UltraHD, 50";472.10;2
1576;4;2;Panasonic;Panasonic Hitwo 2800;comfort, Over-Ear, white;71.36;1
1577;2;8;Samsung;Samsung Ingskayne 480;2G, 4.9" Screen, black;133.08;1
1578;1;6;Lenovo;Lenovo Forhit No;50", FullHD;401.12;2
1579;1;8;Samsung;Samsung Larunrun;UltraHD, 45";694.76;2
1580;3;5;Philips;Philips Ynere Le 160;7xZoom;87.35;1
1581;2;8;Samsung;Samsung Arno Star At 380;LTE, 10M Cam;315.52;1
1582;3;14;Daewoo;Daewoo Flyive;Searcher, 2xZoom, SLR;368.71;2
1583;1;11;JVC;JVC Skastar Be Gh;42", 1xHDMI;1478.48;1
1584;3;7;Dell;Dell Icefor;Searcher, 10xZoom, SLR;308.85;2
1585;1;1;Sony;Sony Styhitonear 180;37", UltraHD, 1xHDMI;201.69;1
1586;5;4;Apple;Apple Icete 6100;white, Wifi;162.95;2
1587;2;8;Samsung;Samsung Hitbox Te 20;4.9" Screen, 12M Cam, silver;187.28;1
1588;4;10;Canon;Canon Hitone Ice;In-Ear, black;49.18;2
1589;4;13;Humax;Humax Menmen Box Gear 5000;micro, white;31.83;1
1590;3;2;Panasonic;Panasonic Forwo 530;GPS, 12MPix;678.82;1
1591;2;1;Sony;Sony Besty Hit Ive;8M Cam, black, 3G;64.27;1
1592;2;8;Samsung;Samsung Waive Dry 480;black, LTE, 4.7" Screen;369.57;1
1593;5;11;JVC;JVC Styoringat;white, Wifi;283.66;2
1594;2;17;Toshiba;Toshiba Stybox Ive 2500;black, 4.9" Screen;473.81;1
1595;1;15;Casio;Casio Women Dry 4400;1xHDMI, 50";1362.59;1
1596;5;1;Sony;Sony Bear Te Run;Wifi, 10.1";374.58;2
1597;3;2;Panasonic;Panasonic Recre;2xZoom, 21MPix, Searcher;191.99;2
1598;4;7;Dell;Dell Onewowaing 3000;micro, In-Ear;39.52;1
1599;3;16;Huawei;Huawei Stybe Sty;Compact, 10xZoom;815.46;2
1600;1;7;Dell;Dell Runbe 9300;42", UltraHD;388.40;2
1601;2;17;Toshiba;Toshiba Forle Men Hi;black, 2G;144.31;1
1602;5;5;Philips;Philips Bete;bluetooth, 10", black;364.06;2
1603;4;5;Philips;Philips Crewoive;black, Over-Ear;82.94;2
1604;2;10;Canon;Canon Skaiceflyce;white, 2G;269.11;1
1605;2;4;Apple;Apple Hitcregh;5.1" Screen, white, 2G;230.87;2
1606;2;1;Sony;Sony Dryfor;silver, 10M Cam, 4.7" Screen;309.53;2
1607;2;8;Samsung;Samsung Ingone Or 460;silver, 12M Cam, 4.9" Screen;74.11;1
1608;4;2;Panasonic;Panasonic Inghi 2600;comfort, In-Ear;88.08;1
1609;1;2;Panasonic;Panasonic Menghwo Hit 760;2xHDMI, FullHD;587.42;1
1610;2;11;JVC;JVC Mengear Sty 770;5" Screen, 10M Cam, silver;271.35;1
1611;3;7;Dell;Dell Stysty;GPS, 12MPix;206.53;2
1612;4;4;Apple;Apple Teska Ar Ce;Over-Ear, micro, white;7.38;1
1613;2;7;Dell;Dell Ynece 940;white, 5" Screen;464.94;2
1614;3;8;Samsung;Samsung Skaflyive Fly;21MPix, GPS, 5xZoom, SLR;718.20;1
1615;2;4;Apple;Apple Lastar;15M Cam, white, LTE, 5.1" Screen;255.17;2
1616;5;3;LG;LG Nobox Hi Ive;10", white;398.69;2
1617;5;5;Philips;Philips Ingrun Boxstar;12.2", white;169.44;1
1618;3;1;Sony;Sony Rere La 5500;5xZoom, SLR, 10MPix;258.81;1
1619;3;7;Dell;Dell Flyce Yneyne;12MPix, Compact, GPS;662.20;1
1620;2;12;BenQ;BenQ Flyle Arstar;3G, 8M Cam;478.67;1
1621;1;5;Philips;Philips Nogh Le Star;4xHDMI, UltraHD, 45";236.41;1
1622;5;8;Samsung;Samsung Hidry Box;Wifi, 10", white;150.12;1
1623;1;9;Acer;Acer Legear Ivear;FullHD, 42";612.97;1
1624;1;8;Samsung;Samsung Runbeone;FullHD, 50";1093.31;2
1625;3;7;Dell;Dell Woleteno;SLR, 12MPix, 2xZoom;307.05;2
1626;1;4;Apple;Apple Stargh Teone 470;FullHD, 3xHDMI;317.52;1
1627;1;15;Casio;Casio Ingwolarun 680;37", FullHD, 3xHDMI;1203.26;1
1628;4;8;Samsung;Samsung Hiice Box Dry;white, 3.5";89.48;1
1629;4;6;Lenovo;Lenovo Wonoice 5600;Over-Ear, black;39.97;1
1630;4;4;Apple;Apple Forstar Gh;comfort, In-Ear, black;57.25;2
1631;4;10;Canon;Canon Cresty Ive Fly 420;white, micro, Over-Ear;53.35;1
1632;5;8;Samsung;Samsung Lerun 520;Wifi;271.08;1
1633;3;2;Panasonic;Panasonic Skaboxyne 560;SLR, 10xZoom;445.98;1
1634;1;1;Sony;Sony Drywo Ing Ive;42", 4xHDMI;1402.11;1
1635;2;6;Lenovo;Lenovo Rear Boxwo;black, LTE;499.94;1
1636;5;13;Humax;Humax Runlaar;9.7", white;312.83;2
1637;3;4;Apple;Apple Dryrun Te;Compact, 5xZoom, 12MPix;372.49;2
1638;4;7;Dell;Dell Flyhit Star Or 9500;black, 3.5", In-Ear;56.12;1
1639;5;8;Samsung;Samsung Hiting;10", black, bluetooth;106.41;2
1640;3;4;Apple;Apple Hihit;10MPix, 7xZoom, GPS;868.49;2
1641;1;8;Samsung;Samsung Hitbeing 900;UltraHD;273.31;1
1642;3;8;Samsung;Samsung Boxwa 700;10MPix, 7xZoom;670.08;1
1643;3;1;Sony;Sony Skaar Yne 9600;Searcher, 12MPix, 7xZoom;355.02;1
1644;5;8;Samsung;Samsung Beone One 7500;Wifi, black;163.84;1
1645;2;2;Panasonic;Panasonic Orfor;white, LTE;217.10;2
1646;3;14;Daewoo;Daewoo Bestar Wa;5xZoom, SLR, Searcher, 21MPix;898.53;2
1647;1;10;Canon;Canon Ladry Nobox;4xHDMI, 42";707.43;1
1648;4;7;Dell;Dell Lefly Wa Hi 990;Over-Ear, white, 3.5";77.54;1
1649;3;4;Apple;Apple Hitgear Atgh 4100;Compact, 5xZoom;144.81;1
1650;2;8;Samsung;Samsung Forbox 1600;2G, 12M Cam, 4.9" Screen;226.94;1
1651;3;5;Philips;Philips Cehi 530;Searcher, SLR, 10MPix;588.52;2
1652;4;4;Apple;Apple Orcre Yne 8400;comfort, white, Over-Ear;62.37;1
1653;2;10;Canon;Canon Hiive 650;15M Cam, black, 3G;460.29;2
1654;5;8;Samsung;Samsung Atla Hi Hit;black, LTE, 9.7";177.46;1
1655;2;4;Apple;Apple Wala 120;white, LTE, 4.9" Screen;421.33;2
1656;2;8;Samsung;Samsung Starwa 6900;4.9" Screen, black;113.64;1
1657;1;5;Philips;Philips Stydry Fly For;UltraHD, 37";789.93;1
1658;2;1;Sony;Sony Boxhi;2G, silver, 5.1" Screen;90.33;2
1659;5;4;Apple;Apple Flyfor;LTE, 12.2", white;116.15;2
1660;2;8;Samsung;Samsung Runice Re;LTE, black;113.44;1
1661;5;8;Samsung;Samsung Ativeno Ice 320;13", Wifi, white;388.88;1
1662;5;8;Samsung;Samsung Nocre Atcre;10", bluetooth;165.48;1
1663;4;8;Samsung;Samsung Laing Te Sty 9300;In-Ear;21.81;1
1664;2;8;Samsung;Samsung Stybe;LTE, 12M Cam, 4.9" Screen;204.74;2
1665;4;5;Philips;Philips Rela One 560;Over-Ear, comfort, white;58.64;1
1666;3;5;Philips;Philips Runno One Box;Wifi, SLR, 10xZoom;789.23;1
1667;2;1;Sony;Sony Skafor Wa Cre 4300;LTE, silver, 4.9" Screen;548.20;1
1668;5;12;BenQ;BenQ Nolesty Men 800;bluetooth, black, 9.7";370.18;1
1669;2;4;Apple;Apple Drywo;5" Screen, 8M Cam;98.08;2
1670;3;9;Acer;Acer Leska 410;10MPix, SLR, 2xZoom;646.98;2
1671;4;6;Lenovo;Lenovo Hihitle;comfort, Over-Ear, black;74.23;2
1672;4;4;Apple;Apple Hitsty 280;Over-Ear, white, micro;46.10;2
1673;2;4;Apple;Apple Onefly Box 4000;4.9" Screen, 8M Cam, silver, 2G;435.44;1
1674;3;8;Samsung;Samsung Hitat 3100;Compact, 5xZoom;102.29;1
1675;5;2;Panasonic;Panasonic Oneonere Yne 720;white, 10.1", LTE;145.16;1
1676;2;17;Toshiba;Toshiba Skace;10M Cam, 2G, 5.1" Screen;259.20;2
1677;5;2;Panasonic;Panasonic Waice Ive;10", black;270.20;1
1678;4;7;Dell;Dell Mendry;In-Ear, white;32.55;2
1679;4;6;Lenovo;Lenovo Oneboxbox;white, micro;25.24;2
1680;2;16;Huawei;Huawei Lagh No;white, 10M Cam, LTE;279.68;2
1681;1;6;Lenovo;Lenovo Wastar Gear Or;4xHDMI;1050.96;1
1682;2;8;Samsung;Samsung Lagh;2G, 5.5" Screen, 8M Cam;530.15;2
1683;3;4;Apple;Apple Creno For;21MPix, Compact, Wifi;716.23;2
1684;2;2;Panasonic;Panasonic Boxivebe Ice;silver, 4.7" Screen;233.14;1
1685;5;17;Toshiba;Toshiba Creynefly 920;LTE;186.98;1
1686;4;8;Samsung;Samsung Dryska Run Ar;3.5", In-Ear, white;69.02;1
1687;3;8;Samsung;Samsung Starrestar 790;24MPix, 2xZoom, SLR;493.17;1
1688;2;5;Philips;Philips Skafor Runce 890;black, 8M Cam, 5" Screen;565.33;1
1689;5;5;Philips;Philips Ororhit 900;white, LTE;161.31;1
1690;2;8;Samsung;Samsung Styfor Ice 900;8M Cam, 5" Screen, white;242.67;1
1691;1;8;Samsung;Samsung Ghive Ce;FullHD, 50";533.85;2
1692;3;6;Lenovo;Lenovo Hitat 420;Searcher, 5xZoom;65.02;2
1693;4;1;Sony;Sony Ingbe 2300;black, In-Ear;41.39;2
